,apoptosis,autophagy,ferroptosis,necroptosis,pyroptosis,others
ENG,0,0,0,0,0,1
SH3BP5,0,0,0,0,0,1
TBC1D5,0,0,0,0,0,1
NIPSNAP2,0,0,0,0,0,1
UBE3C,0,0,0,0,0,1
LPCAT1,0,0,0,0,0,1
SCARB1,0,0,0,0,0,1
KRT5,0,0,0,0,0,1
RNF14,0,0,0,0,0,1
SCCPDH,0,0,0,0,0,1
SMARCD2,0,0,0,0,0,1
RTL8C,0,0,0,0,0,1
NET1,0,0,0,0,0,1
USO1,0,0,0,0,0,1
HDAC2,0,0,0,0,0,1
PRKAB1,0,0,0,0,0,1
SUPT7L,0,0,0,0,0,1
EPCAM,0,0,0,0,0,1
NEDD8,0,0,0,0,0,1
HSPB1,0,0,0,0,0,1
EFEMP1,0,0,0,0,0,1
RYBP,1,0,0,0,0,1
LIPA,0,0,0,0,0,1
BNIP3,1,1,0,0,0,1
CAPG,0,0,0,0,0,1
SH3GL1,0,0,0,0,0,1
CDC25B,0,0,0,0,0,1
ATMIN,0,0,0,0,0,1
ZFR,0,0,0,0,0,1
SRGN,1,0,0,0,0,1
PLAT,0,0,0,0,0,1
LRRFIP1,0,0,0,0,0,1
FAM32A,1,0,0,0,0,1
GDI1,0,0,0,0,0,1
TOMM34,0,0,0,0,0,1
UBXN1,0,0,0,0,0,1
ABCE1,0,0,0,0,0,1
MPZL1,0,0,0,0,0,1
PON2,0,0,0,0,0,1
PPP2R5C,0,0,0,0,0,1
ARIH1,0,0,0,0,0,1
CEACAM5,1,0,0,0,0,1
CYB5R3,0,0,0,0,0,1
DCAF11,0,0,0,0,0,1
IL13RA1,0,0,0,0,0,1
FAM3C,0,0,0,0,0,1
RRM2,0,0,0,0,0,1
IMPDH2,0,0,0,0,0,1
ARAF,0,0,0,0,0,1
PSRC1,0,0,0,0,0,1
CKS1B,0,0,0,0,0,1
UBE2A,0,0,0,0,0,1
AKR1A1,0,0,0,0,0,1
YY1,0,0,0,0,0,1
UQCRC1,0,0,0,0,0,1
CTDSPL,0,0,0,0,0,1
DVL3,0,0,0,0,0,1
RPS4Y1,0,0,0,0,0,1
FARP1,0,0,0,0,0,1
GSPT1,0,0,0,0,0,1
COASY,0,0,0,0,0,1
SEC63,0,0,0,0,0,1
SLC25A36,0,0,0,0,0,1
SLC20A1,0,0,0,0,0,1
GNG10,0,0,0,0,0,1
NSA2,0,0,0,0,0,1
PRDX4,0,0,0,0,0,1
AFF1,0,0,0,0,0,1
CD55,0,0,0,0,0,1
PKP4,0,0,0,0,0,1
MCM6,0,0,0,0,0,1
ETFA,0,0,0,0,0,1
LRRC41,0,0,0,0,0,1
CHMP1A,0,0,0,1,0,1
WDR82,0,0,0,0,0,1
EIF4G3,0,0,0,0,0,1
CDK2AP1,0,0,0,0,0,1
PLK2,0,0,0,0,0,1
CPD,0,0,0,0,0,1
HEXB,0,0,0,0,0,1
FURIN,0,0,0,0,0,1
CCT2,0,0,0,0,0,1
GNL2,0,0,0,0,0,1
CAPZB,0,0,0,0,0,1
ALCAM,0,0,0,0,0,1
CIB1,1,0,0,0,0,1
ARPC1B,0,0,0,0,0,1
CCNC,0,0,0,0,0,1
GNPAT,0,0,0,0,0,1
PPP1R12B,0,0,0,0,0,1
MYCBP2,0,0,0,0,0,1
RNF41,1,0,0,0,0,1
ACSL1,0,0,1,0,0,1
SETX,0,0,0,0,0,1
NDUFS2,0,0,0,0,0,1
RBM6,0,0,0,0,0,1
PGM1,0,0,0,0,0,1
NASP,0,0,0,0,0,1
ATP6V1A,0,0,0,0,0,1
MYO10,0,0,0,0,0,1
DELE1,1,0,0,0,0,1
PPP5C,0,0,0,0,0,1
RSU1,0,0,0,0,0,1
PAPPA,0,0,0,0,0,1
EGFR,0,0,0,0,0,1
WASHC5,0,0,0,0,0,1
MED13,0,0,0,0,0,1
CREBL2,0,0,0,0,0,1
KIF5B,0,0,0,0,0,1
HNRNPDL,0,0,0,0,0,1
MORF4L2,0,0,0,0,0,1
EXT1,0,0,0,0,0,1
SPEN,0,0,0,0,0,1
ST6GAL1,0,0,0,0,0,1
DYNLT1,0,0,0,0,0,1
NDUFA6,0,0,0,0,0,1
ACAA2,0,0,0,0,0,1
PTPN12,0,0,0,0,0,1
NID1,0,0,0,0,0,1
TWF2,0,0,0,0,0,1
TJP1,1,0,0,0,0,1
EXT2,0,0,0,0,0,1
PPP1R15A,1,0,0,0,0,1
MEST,0,0,0,0,0,1
EPHX1,0,0,0,0,0,1
LTF,0,0,0,0,0,1
LANCL1,0,0,0,0,0,1
EIF1,0,0,0,0,0,1
ALDOC,0,0,0,0,0,1
EFNA1,0,0,0,0,0,1
GET3,0,0,0,0,0,1
SDHD,0,0,0,0,0,1
TMEM184B,0,0,0,0,0,1
RPL38,0,0,0,0,0,1
BCKDK,0,0,0,0,0,1
RB1CC1,1,1,0,0,0,1
SFRP1,0,0,0,0,0,1
UBE4A,0,0,0,0,0,1
KDM5A,0,0,0,0,0,1
FIBP,0,0,0,0,0,1
HARS1,0,0,0,0,0,1
SMS,0,0,0,0,0,1
ARHGAP35,0,0,0,0,0,1
CBX6,0,0,0,0,0,1
ZMYM4,0,0,0,0,0,1
RAI14,0,0,0,0,0,1
ALDH3A2,0,0,0,0,0,1
CTR9,0,0,0,0,0,1
SEL1L,0,0,0,0,0,1
PPFIA1,0,0,0,0,0,1
LDLR,0,0,0,0,0,1
IDH3A,0,0,0,0,0,1
SDC4,0,0,0,0,0,1
HNRNPL,0,0,0,0,0,1
OPTN,0,1,0,0,0,1
PLTP,0,0,0,0,0,1
BIRC2,1,0,0,1,0,1
NDUFAB1,0,0,0,0,0,1
COPS3,0,0,0,0,0,1
TRAK1,0,0,0,0,0,1
IER2,0,0,0,0,0,1
SEC14L1,0,0,0,0,0,1
TJP2,1,0,0,0,0,1
MX1,1,0,0,0,0,1
CTSL,1,1,0,0,0,1
SLC39A6,0,0,0,0,0,1
UQCR11,0,0,0,0,0,1
ARL2BP,0,0,0,0,0,1
PAF1,0,0,0,0,0,1
BIRC5,1,0,0,0,0,1
TSPO,0,0,0,0,0,1
NUP153,0,0,0,0,0,1
RALB,1,0,0,0,0,1
BRD4,0,0,0,0,0,1
IGBP1,0,1,0,0,0,1
GOLGA3,0,0,0,0,0,1
MCM2,1,0,0,0,0,1
PEPD,0,0,0,0,0,1
ARFIP2,0,0,0,0,0,1
COX7B,0,0,0,0,0,1
SLC4A2,0,0,0,0,0,1
VWF,0,0,0,0,0,1
SNX2,0,0,0,0,0,1
NOC2L,1,0,0,0,0,1
DPF2,1,0,0,0,0,1
ARHGAP1,0,0,0,0,0,1
CPNE3,0,0,0,0,0,1
CHMP2A,0,0,0,1,1,1
PLIN3,0,0,0,0,0,1
ABL1,1,0,0,0,0,1
TRAK2,0,0,0,0,0,1
PRP4K,0,0,0,0,0,1
AREL1,1,0,0,0,0,1
RIOK3,0,0,0,0,0,1
WWTR1,0,0,0,0,0,1
ACTR1B,0,0,0,0,0,1
ZMYND11,0,0,0,0,0,1
AIMP2,1,0,0,0,0,1
CLK3,0,0,0,0,0,1
COPS8,0,0,0,0,0,1
LY6E,0,0,0,0,0,1
IFRD1,0,0,0,0,0,1
PYCR1,0,0,0,0,0,1
NEDD9,0,0,0,0,0,1
UBAC1,0,0,0,0,0,1
NUP62,0,0,0,0,0,1
TUBB3,0,0,0,0,0,1
NUP214,0,0,0,0,0,1
CELF2,0,0,0,0,0,1
CREBBP,0,0,0,0,0,1
PKN1,0,0,0,0,0,1
CNOT8,0,0,0,0,0,1
PPP1R2,0,0,0,0,0,1
MMS19,0,0,0,0,0,1
AASDHPPT,0,0,0,0,0,1
VEZF1,0,0,0,0,0,1
PCM1,0,0,0,0,0,1
CHPF,0,0,0,0,0,1
ERCC3,1,0,0,0,0,1
GAS6,1,0,0,0,0,1
PRKCZ,0,0,0,0,0,1
BLMH,0,0,0,0,0,1
MVP,0,0,0,0,0,1
SUSD6,0,0,0,0,0,1
KAT2A,0,0,0,0,0,1
KIF22,0,0,0,0,0,1
NUP133,0,0,0,0,0,1
PLOD3,0,0,0,0,0,1
PPP2R5A,0,0,0,0,0,1
NUP93,0,0,0,0,0,1
GAS7,0,0,0,0,0,1
LIMK2,0,0,0,0,0,1
TMED5,0,0,0,0,0,1
DKK3,0,0,0,0,0,1
MTMR3,0,1,0,0,0,1
SRPK1,0,0,0,0,0,1
BLVRB,0,0,0,0,0,1
LAMA4,0,0,0,0,0,1
AMFR,0,0,0,0,0,1
VASP,0,0,0,0,0,1
ARL4C,0,0,0,0,0,1
LSM3,0,0,0,0,0,1
ARFGAP3,0,0,0,0,0,1
PES1,0,0,0,0,0,1
CUL4B,0,0,0,0,0,1
NFYC,0,0,0,0,0,1
GATD3,0,0,0,0,0,1
FADS2,0,0,0,0,0,1
SLC6A8,0,0,0,0,0,1
KHDC4,0,0,0,0,0,1
DES,0,0,0,0,0,1
STT3A,0,0,0,0,0,1
CRK,0,0,0,0,0,1
BRD8,0,0,0,0,0,1
NPTN,0,0,0,0,0,1
CHERP,0,0,0,0,0,1
EIF3M,0,0,0,0,0,1
UQCRH,0,0,0,0,0,1
SLC16A1,0,0,0,0,0,1
NNMT,0,0,0,0,0,1
PARP4,1,0,0,0,0,1
PLK1,0,0,0,0,0,1
TRIB1,0,0,0,0,0,1
TSPAN7,0,0,0,0,0,1
PSMB4,1,0,0,0,0,1
LSS,0,0,0,0,0,1
CDK4,0,0,0,0,0,1
E2F4,0,0,0,0,0,1
DCAF8,0,0,0,0,0,1
PRPF3,0,0,0,0,0,1
RAB13,0,0,0,0,0,1
DNM2,0,0,0,0,0,1
SIPA1L1,0,0,0,0,0,1
CD2BP2,0,0,0,0,0,1
N4BP2L2,0,0,0,0,0,1
STXBP1,0,0,0,0,0,1
VPS72,0,0,0,0,0,1
DDAH2,0,0,0,0,0,1
CYB5R1,0,0,0,0,0,1
TOMM40,0,0,0,0,0,1
BMI1,0,0,0,0,0,1
TDP2,0,0,0,0,0,1
LAMC2,0,0,0,0,0,1
NAE1,1,0,0,0,0,1
GBP1,0,0,0,0,0,1
FBXO28,0,0,0,0,0,1
PDGFRB,0,0,0,0,0,1
ACTG2,0,0,0,0,0,1
G6PD,0,0,0,0,0,1
SEM1,1,0,0,0,0,1
SPTLC1,0,0,0,0,0,1
ATP5MJ,0,0,0,0,0,1
GAK,0,0,0,0,0,1
HSD17B10,0,0,0,0,0,1
SERPINF1,0,0,0,0,0,1
CDKN1A,0,0,0,0,0,1
TACSTD2,0,0,0,0,0,1
MTOR,0,1,0,0,0,1
PDAP1,0,0,0,0,0,1
MGP,0,0,0,0,0,1
STAG1,0,0,0,0,0,1
CTSH,1,0,0,0,0,1
RER1,0,0,0,0,0,1
NDUFA1,0,0,0,0,0,1
LAMTOR5,0,0,0,0,0,1
RSRC2,0,0,0,0,0,1
SMARCA5,0,0,0,0,0,1
FNDC3A,0,0,0,0,0,1
POLR2G,0,0,0,0,0,1
TAP1,0,0,0,0,0,1
SREBF1,0,0,0,0,0,1
MTHFD1,0,0,0,0,0,1
COL1A1,0,0,0,0,0,1
PPP2R2A,0,0,0,0,0,1
CYP51A1,0,0,0,0,0,1
BCR,0,0,0,0,0,1
UBE4B,0,0,0,0,0,1
SENP6,0,0,0,0,0,1
GGPS1,0,0,0,0,0,1
ACBD3,0,0,0,0,0,1
ATP5PF,0,0,0,0,0,1
EHMT2,0,0,0,0,0,1
PKD1,0,0,0,0,0,1
CSK,0,0,0,0,0,1
UNG,0,0,0,0,0,1
BCKDHA,0,0,0,0,0,1
CSNK1E,0,0,0,0,0,1
UBE2B,1,0,0,0,0,1
PMF1,0,0,0,0,0,1
TK1,0,0,0,0,0,1
NR4A1,1,0,0,0,0,1
HSF1,0,0,0,0,0,1
FABP5,0,0,0,0,0,1
UBE2K,0,0,0,0,0,1
TOR1A,0,0,0,0,0,1
MATN2,0,0,0,0,0,1
ITGAV,0,0,0,0,0,1
PSMD12,1,0,0,0,0,1
GTF2F1,0,0,0,0,0,1
CFB,0,0,0,0,0,1
SNX19,0,0,0,0,0,1
MAML1,0,0,0,0,0,1
SEC24C,0,0,0,0,0,1
RAP1A,0,0,0,0,0,1
SPOCK1,0,0,0,0,0,1
MXI1,0,0,0,0,0,1
UNC119B,0,0,0,0,0,1
ACADS,0,0,0,0,0,1
TRAM2,0,0,0,0,0,1
CBFB,0,0,0,0,0,1
TCEAL4,0,0,0,0,0,1
RAB3GAP2,0,0,0,0,0,1
SEC24D,0,0,0,0,0,1
SERPINA3,0,0,0,0,0,1
LEPROT,0,0,0,0,0,1
NKTR,0,0,0,0,0,1
ADAM9,0,0,0,0,0,1
GNPDA1,0,0,0,0,0,1
KDM5C,0,0,0,0,0,1
TCOF1,0,0,0,0,0,1
MARF1,0,0,0,0,0,1
RGS2,0,0,0,0,0,1
HTT,1,0,0,0,0,1
BASP1,0,0,0,0,0,1
PISD,0,0,0,0,0,1
KLF10,0,0,0,0,0,1
ABCF3,0,0,0,0,0,1
NSF,0,0,0,0,0,1
TCERG1,0,0,0,0,0,1
NUTF2,0,0,0,0,0,1
AP3S2,0,0,0,0,0,1
SRF,0,0,0,0,0,1
CARS1,0,0,0,0,0,1
COL1A2,0,0,0,0,0,1
TIAL1,1,0,0,0,0,1
PRPF31,0,0,0,0,0,1
IFI27,1,0,0,0,0,1
USP1,0,0,0,0,0,1
ERCC5,0,0,0,0,0,1
HSPBP1,0,0,0,0,0,1
DNAJC7,0,0,0,0,0,1
KEAP1,0,0,0,0,0,1
YIF1A,0,0,0,0,0,1
KDSR,0,0,0,0,0,1
DHX9,0,0,0,0,0,1
IGSF3,0,0,0,0,0,1
ACSL4,0,0,1,0,0,1
KAT6A,0,0,0,0,0,1
MAP2K2,1,1,0,0,0,1
MPC2,0,0,0,0,0,1
MYC,0,0,0,0,0,1
PPP3CB,0,0,0,0,0,1
SLC35B1,0,0,0,0,0,1
CYP1B1,0,0,0,0,0,1
IDS,0,0,0,0,0,1
DENND2B,0,0,0,0,0,1
ERLIN1,0,0,0,0,0,1
AP3S1,0,0,0,0,0,1
NOTCH2,1,0,0,0,0,1
PLSCR1,1,0,0,0,0,1
DECR1,0,0,0,0,0,1
RXRA,0,0,0,0,0,1
CTSK,1,0,0,0,0,1
ZER1,0,0,0,0,0,1
GTF2H1,0,0,0,0,0,1
ERBB3,0,0,0,0,0,1
HDAC5,0,0,0,0,0,1
PPP3CA,0,0,0,0,0,1
PRSS23,0,0,0,0,0,1
LPIN2,0,0,0,0,0,1
EIF2B2,0,0,0,0,0,1
DDX46,0,0,0,0,0,1
MBD3,0,0,0,0,0,1
PFKFB3,0,0,0,0,0,1
PCOLCE,0,0,0,0,0,1
TENT4A,0,0,0,0,0,1
COPS2,0,0,0,0,0,1
CTNNAL1,0,0,0,0,0,1
CPSF6,0,0,0,0,0,1
MPI,0,0,0,0,0,1
HCFC1,0,0,0,0,0,1
TMEM147,0,0,0,0,0,1
TUBGCP2,0,0,0,0,0,1
TRIB2,0,0,0,0,0,1
DHRS3,0,0,0,0,0,1
RANBP1,0,0,0,0,0,1
MBD2,0,0,0,0,0,1
AFG3L2,0,0,0,0,0,1
FXYD3,0,0,0,0,0,1
ELP1,0,0,0,0,0,1
ATG9A,0,1,0,1,0,1
PPIE,0,0,0,0,0,1
TBCC,0,0,0,0,0,1
EDC4,0,0,0,0,0,1
SLC2A3,0,0,0,0,0,1
DNAJB2,0,0,0,0,0,1
ACADM,0,0,0,0,0,1
PCLAF,0,0,0,0,0,1
TRIM29,0,0,0,0,0,1
SNRPB2,0,0,0,0,0,1
ITPRID2,0,0,0,0,0,1
SNAP25,0,0,0,0,0,1
TNFAIP2,0,0,0,0,0,1
PPP2R5D,0,0,0,0,0,1
DLG1,0,0,0,0,0,1
CRMP1,0,0,0,0,0,1
BCL7B,1,0,0,0,0,1
MLXIP,0,0,0,0,0,1
MLH1,0,0,0,0,0,1
CTCF,0,0,0,0,0,1
PITPNB,0,0,0,0,0,1
SPOCK2,0,0,0,0,0,1
PRSS8,0,0,0,0,0,1
SMAD4,0,0,0,0,0,1
GALE,0,0,0,0,0,1
PRPSAP1,0,0,0,0,0,1
IRF1,1,0,0,0,1,1
DHFR,0,0,0,0,0,1
FADD,1,0,0,1,0,1
CHMP2B,0,0,0,1,1,1
HMGCR,0,0,0,0,0,1
AIMP1,1,0,0,0,0,1
GMFB,0,0,0,0,0,1
PRKCD,1,1,0,0,0,1
VAMP8,0,1,0,0,0,1
ARHGEF7,0,0,0,0,0,1
VAPB,0,0,0,0,0,1
CRIM1,0,0,0,0,0,1
SYF2,0,0,0,0,0,1
GSTM3,0,0,0,0,0,1
MYLK,0,0,0,0,0,1
MCRS1,0,0,0,0,0,1
HSPA13,0,0,0,0,0,1
CHTOP,0,0,0,0,0,1
TNKS,0,0,0,0,0,1
ERG28,0,0,0,0,0,1
ARL2,0,0,0,0,0,1
SVIL,0,0,0,0,0,1
SNRPD3,0,0,0,0,0,1
MARK3,0,0,0,0,0,1
DLGAP4,0,0,0,0,0,1
CSNK1G2,0,0,0,0,0,1
CRABP2,0,0,0,0,0,1
DDX19A,0,0,0,0,0,1
FOXM1,0,0,0,0,0,1
RANBP9,0,0,0,0,0,1
NFX1,0,0,0,0,0,1
AK1,0,0,0,0,0,1
TYMS,0,0,0,0,0,1
PDK2,0,0,0,0,0,1
SSBP1,0,0,0,0,0,1
GDE1,0,0,0,0,0,1
LEPROTL1,0,0,0,0,0,1
IRF6,0,0,0,0,0,1
S100A13,0,0,0,0,0,1
NRIP1,0,0,0,0,0,1
HTATSF1,0,0,0,0,0,1
ADAM10,0,0,0,0,0,1
GUSB,0,0,0,0,0,1
TLK1,0,0,0,0,0,1
NDST1,0,0,0,0,0,1
EPS8,0,0,0,0,0,1
MED14,0,0,0,0,0,1
CTPS1,0,0,0,0,0,1
SLC30A9,0,0,0,0,0,1
GNAQ,0,0,0,0,0,1
MECP2,0,0,0,0,0,1
PLOD2,0,0,0,0,0,1
IRF3,1,0,0,1,0,1
ATXN2,0,0,0,0,0,1
EAPP,0,0,0,0,0,1
SERPINE1,0,0,0,0,0,1
APPBP2,0,0,0,0,0,1
TOPBP1,0,0,0,0,0,1
POLR2K,0,0,0,0,0,1
RNF103,0,0,0,0,0,1
ICAM1,0,0,0,0,0,1
RANBP3,0,0,0,0,0,1
ARL3,0,0,0,0,0,1
TRRAP,0,0,0,0,0,1
TNFAIP3,1,0,0,1,0,1
MEN1,0,0,0,0,0,1
NRAS,1,1,0,0,0,1
RPS19,0,0,0,0,0,1
TMEM94,0,0,0,0,0,1
LPGAT1,0,0,0,0,0,1
APBB1,1,0,0,0,0,1
MARCHF7,0,0,0,0,0,1
MANF,0,0,0,0,0,1
SERTAD2,0,0,0,0,0,1
PEX11B,0,0,0,0,0,1
PSMB10,1,0,0,0,0,1
ITPR2,1,0,0,0,0,1
WIPF1,0,0,0,0,0,1
ACTL6A,0,0,0,0,0,1
EFNB2,0,0,0,0,0,1
MAP2K1,1,1,0,0,0,1
ATF3,0,0,0,0,0,1
DPM1,0,0,0,0,0,1
LMO7,0,0,0,0,0,1
SDHB,0,0,0,0,0,1
RASA1,0,0,0,0,0,1
GTF2A2,0,0,0,0,0,1
NPC1,0,0,0,0,0,1
GTF2E2,0,0,0,0,0,1
RNMT,0,0,0,0,0,1
AXL,1,0,0,0,0,1
TNFSF10,1,0,0,1,0,1
RBM15B,0,0,0,0,0,1
SNRPD1,0,0,0,0,0,1
STK17A,1,0,0,0,0,1
OXSR1,0,0,0,0,0,1
BMP1,0,0,0,0,0,1
TRIM26,0,0,0,0,0,1
DUSP11,0,0,0,0,0,1
TOB1,0,0,0,0,0,1
CCNB2,0,0,0,0,0,1
H2BC21,0,0,0,0,0,1
FMOD,0,0,0,0,0,1
BET1,0,0,0,0,0,1
EFNB1,0,0,0,0,0,1
PRORP,0,0,0,0,0,1
CAD,0,0,0,0,0,1
PTPN1,0,0,0,0,0,1
IGFBP2,0,0,0,0,0,1
TES,0,0,0,0,0,1
GFPT1,0,0,0,0,0,1
FOXO1,1,0,0,0,0,1
POLR2A,0,0,0,0,0,1
LIG1,0,0,0,0,0,1
LTBP1,0,0,0,0,0,1
PKIG,0,0,0,0,0,1
P4HA2,0,0,0,0,0,1
TRIP10,0,0,0,0,0,1
EBP,0,0,0,0,0,1
LSM4,0,0,0,0,0,1
PHKB,0,0,0,0,0,1
PRKACB,0,1,0,0,0,1
PIK3R3,1,1,0,0,0,1
SLC20A2,0,0,0,0,0,1
USP8,0,0,0,0,0,1
ITM2A,0,0,0,0,0,1
GBP2,0,0,0,0,0,1
GET1,0,0,0,0,0,1
TFIP11,0,0,0,0,0,1
PSMD6,1,0,0,0,0,1
R3HDM1,0,0,0,0,0,1
GPC1,0,0,0,0,0,1
NELFB,0,0,0,0,0,1
RFXANK,0,0,0,0,0,1
SYNE2,0,0,0,0,0,1
ROCK2,0,0,0,0,0,1
CASP3,1,0,0,0,1,1
STIM1,0,0,0,0,0,1
FBN1,0,0,0,0,0,1
ACP2,0,0,0,0,0,1
FOSB,0,0,0,0,0,1
CCNG2,0,0,0,0,0,1
PIEZO1,0,0,0,0,0,1
HMGCL,0,0,0,0,0,1
SFSWAP,0,0,0,0,0,1
DNTTIP2,0,0,0,0,0,1
SHOC2,0,0,0,0,0,1
ZMYM2,0,0,0,0,0,1
UBE2S,0,0,0,0,0,1
OXCT1,0,0,0,0,0,1
INPP5K,0,0,0,0,0,1
NNT,0,0,0,0,0,1
NDUFA7,0,0,0,0,0,1
STK39,0,0,0,0,0,1
MAPKAPK3,0,0,0,0,0,1
PLCG1,0,0,0,0,0,1
CLDN7,0,0,0,0,0,1
PPP6R2,0,0,0,0,0,1
LPCAT3,0,0,1,0,0,1
INPP1,0,0,0,0,0,1
SYNPO,0,0,0,0,0,1
SACM1L,0,0,0,0,0,1
SEC24B,0,0,0,0,0,1
CLPP,0,0,0,0,0,1
SLC1A3,0,0,0,0,0,1
PRKACA,0,1,0,0,0,1
ITGB2,1,0,0,0,0,1
ABCC1,0,0,0,0,0,1
DBN1,0,0,0,0,0,1
TOM1,0,0,0,0,0,1
WBP1L,0,0,0,0,0,1
INTS3,0,0,0,0,0,1
DRG1,0,0,0,0,0,1
STAMBP,0,0,0,0,0,1
GAA,0,0,0,0,0,1
TARBP1,0,0,0,0,0,1
SS18,0,0,0,0,0,1
ELOA,0,0,0,0,0,1
AHR,1,0,0,0,0,1
LPP,0,0,0,0,0,1
ELOC,0,0,0,0,0,1
SLC25A4,0,0,0,1,0,1
SPINT1,0,0,0,0,0,1
MMP14,0,0,0,0,0,1
VAMP7,0,0,0,0,0,1
SLC37A4,0,0,0,0,0,1
GPX2,0,0,0,0,0,1
GCC2,0,0,0,0,0,1
AGT,0,0,0,0,0,1
TXNL4A,0,0,0,0,0,1
FUCA1,0,0,0,0,0,1
NDUFB7,0,0,0,0,0,1
TAF15,0,0,0,0,0,1
DNAJB9,0,0,0,0,0,1
RALBP1,0,0,0,0,0,1
PCK2,0,0,0,0,0,1
ABCD3,0,0,0,0,0,1
AAGAB,0,0,0,0,0,1
HPRT1,0,0,0,0,0,1
U2AF1,0,0,0,0,0,1
CXCL8,0,0,0,0,0,1
DENND4B,0,0,0,0,0,1
PER1,0,0,0,0,0,1
FAH,0,0,0,0,0,1
SP100,0,0,0,0,0,1
DNAJB12,0,0,0,0,0,1
POP4,0,0,0,0,0,1
OAS1,0,0,0,0,0,1
CDC20,0,0,0,0,0,1
TRAF4,1,0,0,0,0,1
ATP6V1C1,0,0,0,0,0,1
PBX2,0,0,0,0,0,1
CD93,0,0,0,0,0,1
CYTH1,0,0,0,0,0,1
PPP2R1B,0,0,0,0,0,1
DDIT4,1,1,0,0,0,1
ANPEP,0,0,0,0,0,1
MAP7,0,0,0,0,0,1
NIT1,0,0,0,0,0,1
CDC23,0,0,0,0,0,1
UNC13B,0,0,0,0,0,1
EPHB4,0,0,0,0,0,1
SIRPA,0,0,0,0,0,1
SDC3,0,0,0,0,0,1
E2F1,1,0,0,0,0,1
NUP88,0,0,0,0,0,1
CTSS,1,0,0,0,0,1
NBN,0,0,0,0,0,1
WFS1,0,0,0,0,0,1
ADGRE5,0,0,0,0,0,1
MSH6,0,0,0,0,0,1
ADM,0,0,0,0,0,1
ARHGEF11,0,0,0,0,0,1
FAM20B,0,0,0,0,0,1
S100A8,1,0,0,0,0,1
MOB4,0,0,0,0,0,1
ANK2,0,0,0,0,0,1
GCLC,0,0,1,0,0,1
PLAGL2,0,0,0,0,0,1
NBAS,0,0,0,0,0,1
PIN1,0,0,0,0,0,1
DDT,0,0,0,0,0,1
SUCLA2,0,0,0,0,0,1
YES1,0,0,0,0,0,1
HK2,0,0,0,0,0,1
SOX9,1,0,0,0,0,1
RRP7A,0,0,0,0,0,1
ZMPSTE24,0,0,0,0,0,1
NDUFV2,0,0,0,0,0,1
ETFB,0,0,0,0,0,1
NAGA,0,0,0,0,0,1
FPGS,0,0,0,0,0,1
BTBD3,0,0,0,0,0,1
GYPC,0,0,0,0,0,1
IL1R1,0,0,0,0,0,1
FHL2,0,0,0,0,0,1
CRYZ,0,0,0,0,0,1
STK38,0,0,0,0,0,1
ADAM12,0,0,0,0,0,1
C1QB,0,0,0,0,0,1
UBE2C,0,0,0,0,0,1
ARFGEF1,0,0,0,0,0,1
HCLS1,0,0,0,0,0,1
PTPN9,0,0,0,0,0,1
MMUT,0,0,0,0,0,1
ATP5MF,0,0,0,0,0,1
KIF13B,0,0,0,0,0,1
RFX5,0,0,0,0,0,1
CAPN6,0,0,0,0,0,1
GSTA4,0,0,0,0,0,1
DYRK2,1,0,0,0,0,1
MPP1,0,0,0,0,0,1
RHOBTB3,0,0,0,0,0,1
CREBZF,0,0,0,0,0,1
SIAH1,1,0,0,0,0,1
HLTF,0,0,0,0,0,1
BAG5,0,0,0,0,0,1
ARNT2,0,0,0,0,0,1
RGS1,0,0,0,0,0,1
PYGL,0,0,0,1,0,1
STARD3,0,0,0,0,0,1
C7,0,0,0,0,0,1
FBLN1,0,0,0,0,0,1
POLD4,0,0,0,0,0,1
LOXL2,0,0,0,0,0,1
STMN2,0,0,0,0,0,1
AMOTL2,0,0,0,0,0,1
MEF2D,1,0,0,0,0,1
LTBR,1,0,0,0,0,1
INPP5A,0,0,0,0,0,1
LYPLA1,0,0,0,0,0,1
STAT5A,0,0,0,1,0,1
IMPA1,0,0,0,0,0,1
ECD,0,0,0,0,0,1
SSX2IP,0,0,0,0,0,1
SLPI,0,0,0,0,0,1
RNASEH2A,0,0,0,0,0,1
C5orf15,0,0,0,0,0,1
NAA10,0,0,0,0,0,1
ZBTB5,0,0,0,0,0,1
MVD,0,0,0,0,0,1
CYBA,0,0,0,0,0,1
PTPRN2,0,0,0,0,0,1
UROS,0,0,0,0,0,1
RPL27A,0,0,0,0,0,1
PIAS3,0,0,0,0,0,1
MTSS1,0,0,0,0,0,1
PTPRK,0,0,0,0,0,1
NDUFS1,0,0,0,0,0,1
HMBS,0,0,0,0,0,1
ZBED1,0,0,0,0,0,1
CHSY1,0,0,0,0,0,1
NINJ1,0,0,1,1,1,1
TIMELESS,0,0,0,0,0,1
STK10,0,0,0,0,0,1
SKIC3,0,0,0,0,0,1
TP53BP1,0,0,0,0,0,1
BAHD1,0,0,0,0,0,1
C2,0,0,0,0,0,1
BCAS2,0,0,0,0,0,1
TCTA,0,0,0,0,0,1
ARHGEF1,0,0,0,0,0,1
PAPSS2,0,0,0,0,0,1
MDC1,0,0,0,0,0,1
PPM1F,1,0,0,0,0,1
FOXK2,0,0,0,0,0,1
CAV1,0,0,0,0,0,1
CHST15,0,0,0,0,0,1
PDHX,0,0,0,0,0,1
KLHL21,0,0,0,0,0,1
